  6.70000e-07  -2.90948e+05   -7.78405e+04    1.47615e+05   -1.38215e-01    1.05990e-01    1.00163e-01  
  6.80000e-07  -2.88772e+05   -8.57871e+04    1.47483e+05   -1.41114e-01    1.05172e-01    1.01638e-01  
  6.90000e-07  -2.86381e+05   -9.36737e+04    1.47347e+05   -1.43990e-01    1.04274e-01    1.03113e-01  
  7.00000e-07  -2.83777e+05   -1.01495e+05    1.47206e+05   -1.46841e-01    1.03298e-01    1.04585e-01  
  7.10000e-07  -2.80961e+05   -1.09244e+05    1.47060e+05   -1.49664e-01    1.02244e-01    1.06057e-01  
  7.20000e-07  -2.77935e+05   -1.16917e+05    1.46909e+05   -1.52459e-01    1.01114e-01    1.07527e-01  
  7.30000e-07  -2.74702e+05   -1.24507e+05    1.46754e+05   -1.55222e-01    9.99064e-02    1.08995e-01  
  7.40000e-07  -2.71264e+05   -1.32009e+05    1.46593e+05   -1.57952e-01    9.86238e-02    1.10462e-01  
  7.50000e-07  -2.67623e+05   -1.39417e+05    1.46427e+05   -1.60647e-01    9.72666e-02    1.11927e-01  
  7.60000e-07  -2.63781e+05   -1.46726e+05    1.46257e+05   -1.63304e-01    9.58358e-02    1.13390e-01  
  7.70000e-07  -2.59742e+05   -1.53930e+05    1.46081e+05   -1.65922e-01    9.43324e-02    1.14852e-01  
  7.80000e-07  -2.55507e+05   -1.61025e+05    1.45900e+05   -1.68498e-01    9.27575e-02    1.16312e-01  
  7.90000e-07  -2.51081e+05   -1.68006e+05    1.45714e+05   -1.71032e-01    9.11123e-02    1.17770e-01  
  8.00000e-07  -2.46466e+05   -1.74866e+05    1.45522e+05   -1.73519e-01    8.93978e-02    1.19226e-01  
  8.10000e-07  -2.41664e+05   -1.81601e+05    1.45326e+05   -1.75960e-01    8.76154e-02    1.20680e-01  
  8.20000e-07  -2.36680e+05   -1.88206e+05    1.45124e+05   -1.78352e-01    8.57662e-02    1.22132e-01  
  8.30000e-07  -2.31518e+05   -1.94676e+05    1.44917e+05   -1.80693e-01    8.38517e-02    1.23583e-01  
  8.40000e-07  -2.26179e+05   -2.01006e+05    1.44705e+05   -1.82982e-01    8.18732e-02    1.25031e-01  
  8.50000e-07  -2.20669e+05   -2.07192e+05    1.44488e+05   -1.85216e-01    7.98321e-02    1.26477e-01  
  8.60000e-07  -2.14991e+05   -2.13228e+05    1.44265e+05   -1.87395e-01    7.77299e-02    1.27921e-01  
  8.70000e-07  -2.09149e+05   -2.19111e+05    1.44038e+05   -1.89516e-01    7.55680e-02    1.29362e-01  
  8.80000e-07  -2.03147e+05   -2.24836e+05    1.43805e+05   -1.91577e-01    7.33482e-02    1.30801e-01  
  8.90000e-07  -1.96990e+05   -2.30399e+05    1.43567e+05   -1.93578e-01    7.10718e-02    1.32238e-01  
  9.00000e-07  -1.90680e+05   -2.35795e+05    1.43323e+05   -1.95516e-01    6.87407e-02    1.33673e-01  
  9.10000e-07  -1.84224e+05   -2.41021e+05    1.43075e+05   -1.97391e-01    6.63565e-02    1.35105e-01  
  9.20000e-07  -1.77625e+05   -2.46072e+05    1.42822e+05   -1.99200e-01    6.39209e-02    1.36534e-01  
  9.30000e-07  -1.70888e+05   -2.50944e+05    1.42563e+05   -2.00943e-01    6.14357e-02    1.37961e-01  
  9.40000e-07  -1.64018e+05   -2.55634e+05    1.42300e+05   -2.02618e-01    5.89026e-02    1.39385e-01  
  9.50000e-07  -1.57019e+05   -2.60138e+05    1.42031e+05   -2.04223e-01    5.63236e-02    1.40807e-01  
  9.60000e-07  -1.49897e+05   -2.64453e+05    1.41758e+05   -2.05758e-01    5.37005e-02    1.42226e-01  
  9.70000e-07  -1.42657e+05   -2.68575e+05    1.41480e+05   -2.07221e-01    5.10352e-02    1.43642e-01  
  9.80000e-07  -1.35303e+05   -2.72501e+05    1.41197e+05   -2.08611e-01    4.83296e-02    1.45055e-01  
  9.90000e-07  -1.27840e+05   -2.76227e+05    1.40909e+05   -2.09926e-01    4.55858e-02    1.46466e-01  
  1.00000e-06  -1.20275e+05   -2.79752e+05    1.40616e+05   -2.11167e-01    4.28058e-02    1.47874e-01  
  1.01000e-06  -1.12612e+05   -2.83071e+05    1.40319e+05   -2.12331e-01    3.99915e-02    1.49278e-01  
  1.02000e-06  -1.04857e+05   -2.86182e+05    1.40018e+05   -2.13419e-01    3.71450e-02    1.50680e-01  
  1.03000e-06  -9.70146e+04   -2.89083e+05    1.39712e+05   -2.14428e-01    3.42685e-02    1.52079e-01  
  1.04000e-06  -8.90916e+04   -2.91770e+05    1.39401e+05   -2.15359e-01    3.13641e-02    1.53474e-01  
  1.05000e-06  -8.10931e+04   -2.94243e+05    1.39087e+05   -2.16210e-01    2.84338e-02    1.54867e-01  
  1.06000e-06  -7.30248e+04   -2.96498e+05    1.38768e+05   -2.16981e-01    2.54800e-02    1.56256e-01  
  1.07000e-06  -6.48926e+04   -2.98533e+05    1.38445e+05   -2.17670e-01    2.25046e-02    1.57642e-01  
  1.08000e-06  -5.67023e+04   -3.00347e+05    1.38119e+05   -2.18278e-01    1.95100e-02    1.59025e-01  
  1.09000e-06  -4.84598e+04   -3.01937e+05    1.37788e+05   -2.18804e-01    1.64984e-02    1.60404e-01  
  1.10000e-06  -4.01711e+04   -3.03303e+05    1.37454e+05   -2.19247e-01    1.34720e-02    1.61781e-01  
  1.11000e-06  -3.18421e+04   -3.04443e+05    1.37116e+05   -2.19607e-01    1.04331e-02    1.63153e-01  
  1.12000e-06  -2.34789e+04   -3.05355e+05    1.36774e+05   -2.19884e-01    7.38395e-03    1.64523e-01  
  1.13000e-06  -1.50876e+04   -3.06038e+05    1.36430e+05   -2.20077e-01    4.32680e-03    1.65889e-01  
  1.14000e-06  -6.67435e+03   -3.06492e+05    1.36082e+05   -2.20186e-01    1.26396e-03    1.67251e-01  
  1.15000e-06   1.75466e+03   -3.06715e+05    1.35731e+05   -2.20210e-01   -1.80227e-03    1.68611e-01  
  1.16000e-06   1.01932e+04   -3.06707e+05    1.35377e+05   -2.20151e-01   -4.86957e-03    1.69966e-01  
  1.17000e-06   1.86352e+04   -3.06468e+05    1.35020e+05   -2.20006e-01   -7.93564e-03    1.71318e-01  
  1.18000e-06   2.70742e+04   -3.05996e+05    1.34660e+05   -2.19778e-01   -1.09982e-02    1.72666e-01  
  1.19000e-06   3.55039e+04   -3.05292e+05    1.34298e+05   -2.19465e-01   -1.40548e-02    1.74011e-01  
  1.20000e-06   4.39182e+04   -3.04357e+05    1.33934e+05   -2.19068e-01   -1.71032e-02    1.75352e-01  
  1.21000e-06   5.23107e+04   -3.03189e+05    1.33567e+05   -2.18587e-01   -2.01411e-02    1.76690e-01  
  1.22000e-06   6.06751e+04   -3.01789e+05    1.33199e+05   -2.18022e-01   -2.31662e-02    1.78024e-01  
  1.23000e-06   6.90049e+04   -3.00158e+05    1.32828e+05   -2.17373e-01   -2.61762e-02    1.79354e-01  
  1.24000e-06   7.72940e+04   -2.98297e+05    1.32456e+05   -2.16642e-01   -2.91686e-02    1.80680e-01  
  1.25000e-06   8.55360e+04   -2.96206e+05    1.32082e+05   -2.15828e-01   -3.21413e-02    1.82003e-01  
  1.26000e-06   9.37246e+04   -2.93886e+05    1.31707e+05   -2.14931e-01   -3.50920e-02    1.83322e-01  
  1.27000e-06   1.01853e+05   -2.91339e+05    1.31331e+05   -2.13953e-01   -3.80183e-02    1.84637e-01  
  1.28000e-06   1.09916e+05   -2.88565e+05    1.30953e+05   -2.12894e-01   -4.09180e-02    1.85949e-01  
  1.29000e-06   1.17907e+05   -2.85567e+05    1.30575e+05   -2.11755e-01   -4.37888e-02    1.87256e-01  
  1.30000e-06   1.25819e+05   -2.82345e+05    1.30196e+05   -2.10536e-01   -4.66286e-02    1.88560e-01  
  1.31000e-06   1.33646e+05   -2.78902e+05    1.29816e+05   -2.09239e-01   -4.94350e-02    1.89860e-01  
  1.32000e-06   1.41383e+05   -2.75240e+05    1.29436e+05   -2.07864e-01   -5.22059e-02    1.91156e-01  
  1.33000e-06   1.49022e+05   -2.71361e+05    1.29056e+05   -2.06412e-01   -5.49391e-02    1.92449e-01  
  1.34000e-06   1.56558e+05   -2.67268e+05    1.28676e+05   -2.04884e-01   -5.76324e-02    1.93738e-01  
  1.35000e-06   1.63985e+05   -2.62962e+05    1.28296e+05   -2.03281e-01   -6.02837e-02    1.95022e-01  
  1.36000e-06   1.71297e+05   -2.58447e+05    1.27917e+05   -2.01604e-01   -6.28909e-02    1.96303e-01  
  1.37000e-06   1.78487e+05   -2.53725e+05    1.27538e+05   -1.99855e-01   -6.54520e-02    1.97581e-01  
  1.38000e-06   1.85551e+05   -2.48799e+05    1.27160e+05   -1.98035e-01   -6.79648e-02    1.98854e-01  
  1.39000e-06   1.92482e+05   -2.43674e+05    1.26783e+05   -1.96145e-01   -7.04273e-02    2.00124e-01  
  1.40000e-06   1.99274e+05   -2.38351e+05    1.26407e+05   -1.94186e-01   -7.28376e-02    2.01390e-01  
  1.41000e-06   2.05922e+05   -2.32835e+05    1.26032e+05   -1.92160e-01   -7.51937e-02    2.02652e-01  
  1.42000e-06   2.12420e+05   -2.27129e+05    1.25659e+05   -1.90068e-01   -7.74936e-02    2.03911e-01  
  1.43000e-06   2.18763e+05   -2.21237e+05    1.25287e+05   -1.87912e-01   -7.97356e-02    2.05165e-01  
  1.44000e-06   2.24945e+05   -2.15163e+05    1.24918e+05   -1.85693e-01   -8.19178e-02    2.06416e-01  
  1.45000e-06   2.30962e+05   -2.08911e+05    1.24550e+05   -1.83414e-01   -8.40383e-02    2.07664e-01  
  1.46000e-06   2.36806e+05   -2.02487e+05    1.24185e+05   -1.81075e-01   -8.60954e-02    2.08907e-01  
  1.47000e-06   2.42475e+05   -1.95893e+05    1.23822e+05   -1.78678e-01   -8.80875e-02    2.10147e-01  
  1.48000e-06   2.47962e+05   -1.89135e+05    1.23462e+05   -1.76226e-01   -9.00127e-02    2.11384e-01  
  1.49000e-06   2.53263e+05   -1.82218e+05    1.23104e+05   -1.73719e-01   -9.18696e-02    2.12617e-01  
  1.50000e-06   2.58373e+05   -1.75146e+05    1.22749e+05   -1.71161e-01   -9.36566e-02    2.13846e-01  
  1.51000e-06   2.63287e+05   -1.67925e+05    1.22398e+05   -1.68553e-01   -9.53720e-02    2.15072e-01  
  1.52000e-06   2.68001e+05   -1.60560e+05    1.22050e+05   -1.65896e-01   -9.70146e-02    2.16294e-01  
  1.53000e-06   2.72510e+05   -1.53056e+05    1.21705e+05   -1.63193e-01   -9.85828e-02    2.17513e-01  
  1.54000e-06   2.76811e+05   -1.45418e+05    1.21364e+05   -1.60447e-01   -1.00075e-01    2.18728e-01  
  1.55000e-06   2.80899e+05   -1.37654e+05    1.21026e+05   -1.57658e-01   -1.01491e-01    2.19940e-01  
  1.56000e-06   2.84770e+05   -1.29767e+05    1.20693e+05   -1.54829e-01   -1.02828e-01    2.21148e-01  
  1.57000e-06   2.88420e+05   -1.21765e+05    1.20363e+05   -1.51963e-01   -1.04086e-01    2.22354e-01  
  1.58000e-06   2.91846e+05   -1.13653e+05    1.20038e+05   -1.49062e-01   -1.05263e-01    2.23556e-01  
  1.59000e-06   2.95044e+05   -1.05437e+05    1.19717e+05   -1.46127e-01   -1.06358e-01    2.24754e-01  
  1.60000e-06   2.98011e+05   -9.71238e+04    1.19401e+05   -1.43162e-01   -1.07371e-01    2.25950e-01  
  1.61000e-06   3.00743e+05   -8.87197e+04    1.19090e+05   -1.40168e-01   -1.08301e-01    2.27143e-01  
  1.62000e-06   3.03239e+05   -8.02313e+04    1.18783e+05   -1.37147e-01   -1.09145e-01    2.28332e-01  
  1.63000e-06   3.05494e+05   -7.16650e+04    1.18481e+05   -1.34104e-01   -1.09905e-01    2.29518e-01  
  1.64000e-06   3.07506e+05   -6.30276e+04    1.18184e+05   -1.31038e-01   -1.10578e-01    2.30702e-01  
  1.65000e-06   3.09273e+05   -5.43259e+04    1.17892e+05   -1.27954e-01   -1.11165e-01    2.31882e-01  
  1.66000e-06   3.10793e+05   -4.55668e+04    1.17606e+05   -1.24854e-01   -1.11665e-01    2.33059e-01  
  1.67000e-06   3.12064e+05   -3.67573e+04    1.17325e+05   -1.21739e-01   -1.12076e-01    2.34234e-01  
  1.68000e-06   3.13083e+05   -2.79044e+04    1.17050e+05   -1.18613e-01   -1.12400e-01    2.35406e-01  
  1.69000e-06   3.13849e+05   -1.90153e+04    1.16780e+05   -1.15478e-01   -1.12634e-01    2.36575e-01  
  1.70000e-06   3.14360e+05   -1.00972e+04    1.16516e+05   -1.12337e-01   -1.12780e-01    2.37742e-01  
